customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
5111.3,76448.0,63.0,9,13,0,3,302.4
4540.38,59556.0,113.0,11,86,0,1,681.51
5598.27,14174.0,72.0,1,62,0,8,345.6
9638.07,35230.0,61.0,27,2,1,2,16.21
9801.29,0.0,91.0,33,38,0,2,436.8
5504.14,0.0,73.0,18,45,0,5,350.4
8447.8,0.0,114.0,2,45,0,7,547.2
19927.64,51352.0,66.0,21,87,3,2,95.66
5815.26,76675.0,72.0,5,38,0,9,141.72
18690.34,0.0,68.0,6,94,0,2,326.4
7224.24,0.0,72.0,27,21,2,2,297.42
8595.98,94242.0,71.0,35,7,1,2,41.23
12362.09,0.0,113.0,4,92,0,2,217.93
4916.3,71153.0,122.0,1,94,0,1,209.02
8935.27,63326.0,225.0,5,99,0,1,1080.0
5433.21,29629.0,71.0,21,51,4,5,228.44
4847.24,0.0,69.0,0,32,0,7,599.15
5714.17,23726.0,74.0,1,83,0,9,355.2
10097.69,48999.0,86.0,6,65,3,2,412.8
4726.87,13037.0,124.0,28,49,0,1,839.35
7079.79,24245.0,63.0,0,22,0,2,302.4
5395.43,44047.0,137.0,12,38,0,1,969.23
9453.0,91942.0,117.0,34,61,0,3,561.6
5284.31,37640.0,67.0,25,74,0,4,174.05
20215.39,77058.0,63.0,16,42,0,2,119.33
2510.05,0.0,73.0,29,38,0,1,525.6
19884.92,63755.0,62.0,28,40,0,2,291.86
4014.45,37384.0,99.0,9,17,0,1,475.2
2540.69,42557.0,65.0,4,35,0,1,57.56
27382.82,45473.0,76.0,10,29,0,2,188.94
4875.32,10743.0,70.0,12,64,2,8,336.0
12324.27,0.0,113.0,5,90,0,2,813.6
2280.39,0.0,61.0,16,29,0,1,283.88
4165.99,0.0,64.0,27,32,3,5,575.89
4974.8,75644.0,65.0,5,68,3,9,467.8
2404.92,63455.0,61.0,26,71,0,1,287.65
3032.82,73782.0,76.0,11,97,0,1,111.62
2891.27,80590.0,71.0,4,19,0,1,134.16
15261.41,59797.0,127.0,4,50,0,2,609.6
5015.01,48567.0,130.0,12,15,0,1,624.0
5325.39,62470.0,66.0,34,84,0,4,243.77
5291.4,57338.0,66.0,9,85,0,3,316.8
16107.19,63288.0,199.0,12,92,0,5,558.43
7605.64,55281.0,192.0,22,68,1,1,921.6
3065.37,22985.0,77.0,4,65,0,1,458.06
6245.58,39608.0,78.0,14,15,1,7,22.96
9406.38,99189.0,117.0,27,27,0,3,75.3
7815.47,0.0,112.0,27,46,0,4,574.1
9747.99,0.0,92.0,7,89,0,2,514.36
4686.47,58089.0,118.0,31,83,0,1,566.4
8869.62,81350.0,110.0,1,28,0,9,228.19
4741.81,0.0,65.0,2,73,0,8,731.29
24178.68,43704.0,201.0,29,67,0,2,1064.48
7951.78,75497.0,100.0,5,72,0,3,71.77
6762.08,40372.0,85.0,15,17,0,4,76.98
3044.79,17489.0,85.0,31,28,0,1,587.69
5908.16,86277.0,74.0,19,33,0,3,212.04
4574.55,0.0,63.0,3,5,0,6,453.6
8377.5,0.0,74.0,14,38,0,2,355.2
22332.44,49078.0,97.0,10,3,0,2,484.01
5838.9,81082.0,73.0,5,85,0,4,281.3
7577.07,0.0,116.0,20,9,2,6,835.2
8012.84,40635.0,102.0,4,45,0,6,489.6
9217.98,26351.0,119.0,14,87,0,7,571.2
2749.19,0.0,80.0,15,83,0,1,824.49
3588.88,42836.0,89.0,32,99,0,1,244.58
3954.54,40175.0,102.0,34,78,1,1,154.72
3230.58,62873.0,81.0,0,41,0,1,207.75
5158.65,0.0,74.0,24,98,0,5,588.94
2776.58,50985.0,71.0,7,31,0,1,307.69
12836.01,0.0,116.0,6,28,0,2,835.2
28421.57,42803.0,245.0,21,56,0,2,889.29
2276.39,0.0,69.0,34,13,1,1,624.98
3895.96,35970.0,98.0,29,81,0,1,470.4
4247.68,44537.0,106.0,13,42,0,1,441.91
6005.85,13528.0,86.0,21,35,0,3,412.8
2719.51,14030.0,72.0,11,3,0,1,345.6
4185.76,0.0,64.0,0,56,0,3,492.64
33473.35,33190.0,106.0,18,95,0,2,508.8
7331.51,0.0,100.0,1,25,0,4,61.58
9320.28,21033.0,118.0,5,22,0,8,738.98
3312.32,26285.0,84.0,7,1,0,1,403.2
5560.28,0.0,74.0,29,52,0,8,65.95
8214.6,73245.0,68.0,33,48,0,2,305.12
8647.14,0.0,119.0,5,31,0,3,244.82
4446.74,0.0,61.0,32,42,0,3,616.28
7769.84,74365.0,193.0,11,85,0,1,926.4
3911.12,30821.0,97.0,27,59,0,1,451.32
2731.52,69844.0,68.0,5,9,0,1,184.38
8401.79,0.0,124.0,15,86,0,8,595.2
5875.04,55836.0,73.0,8,87,0,7,314.94
6188.38,40352.0,77.0,31,33,0,3,406.37
4506.58,14985.0,116.0,12,45,0,1,571.32
10548.54,27458.0,131.0,18,62,1,3,730.37
35203.57,56343.0,295.0,11,69,0,2,1612.96
8193.75,12780.0,111.0,17,53,2,6,225.44
5313.44,68558.0,131.0,16,11,0,1,280.9
4379.77,47747.0,111.0,31,76,0,1,165.59
20885.56,16113.0,81.0,27,19,0,2,494.89
2771.96,0.0,79.0,6,55,0,1,379.2
5461.55,39626.0,69.0,23,0,0,3,485.71
2570.24,49304.0,65.0,28,48,0,1,312.0
2227.07,27972.0,61.0,7,38,0,1,292.8
5394.0,27568.0,68.0,0,62,0,3,278.69
2300.69,25905.0,63.0,21,12,0,1,302.4
25360.1,21442.0,108.0,16,83,0,2,518.4
4374.04,34516.0,113.0,12,70,3,1,42.95
4953.36,0.0,68.0,11,90,0,4,342.47
4590.81,28354.0,118.0,33,20,0,1,320.33
5062.37,0.0,72.0,22,58,0,5,345.6
9075.77,37722.0,116.0,8,23,0,8,158.08
8133.16,32021.0,70.0,12,58,0,2,336.0
2869.3,13393.0,73.0,31,11,0,1,34.71
27937.75,13624.0,117.0,4,11,0,2,561.6
2606.19,27800.0,67.0,9,78,0,1,321.6
7764.27,58419.0,191.0,29,6,0,1,202.47
18380.39,50407.0,92.0,30,67,0,2,352.06
6102.95,0.0,84.0,0,76,0,4,856.35
9191.67,77603.0,114.0,10,83,0,8,547.2
9581.28,75606.0,119.0,6,97,0,7,571.2
7532.26,41458.0,98.0,6,67,0,3,191.1
2795.32,0.0,74.0,6,61,0,1,420.77
5673.84,0.0,82.0,13,87,0,7,445.0
15016.19,70619.0,187.0,2,84,0,3,293.95
3087.25,41273.0,77.0,16,19,0,1,221.23
5480.7,46946.0,70.0,10,37,0,9,336.0
7944.97,0.0,113.0,10,97,0,9,542.4
8543.25,99180.0,106.0,15,20,0,3,33.75
5380.9,55350.0,67.0,0,13,0,9,321.6
4650.06,28215.0,65.0,15,26,0,3,468.0
36946.06,75425.0,116.0,25,88,1,2,663.64
3314.55,63583.0,83.0,15,8,0,1,167.4
4566.38,0.0,66.0,27,28,0,3,475.2
5597.12,37995.0,139.0,16,50,0,1,667.2
2540.55,37125.0,63.0,29,78,0,1,290.91
2939.33,53357.0,73.0,4,77,0,1,55.32
16068.35,70140.0,199.0,25,15,0,7,955.2
7360.87,52380.0,186.0,27,76,2,1,892.8
2700.99,79292.0,67.0,18,58,0,1,55.39
3095.71,0.0,92.0,31,24,1,1,774.89
4383.75,0.0,123.0,14,97,0,1,1480.34
9928.87,75425.0,123.0,3,49,0,6,823.8
2399.18,20992.0,64.0,21,73,0,1,307.2
3402.78,57428.0,85.0,34,40,1,1,414.65
8711.3,92606.0,109.0,26,75,0,3,287.44
4358.76,86001.0,109.0,4,27,1,1,523.2
2551.23,79751.0,63.0,15,67,0,1,392.24
5642.75,68654.0,71.0,32,21,2,9,208.05
4151.67,0.0,61.0,7,71,3,9,208.89
2842.03,92629.0,72.0,22,1,3,1,60.85
8791.44,54094.0,112.0,9,51,0,4,502.99
8268.27,95419.0,70.0,6,61,3,2,336.0
8581.64,66466.0,71.0,20,35,0,2,293.02
5244.4,68131.0,130.0,22,27,0,1,226.61
8509.02,56481.0,106.0,7,17,0,3,273.25
4743.62,70082.0,119.0,17,23,0,1,571.2
22754.66,51437.0,115.0,35,30,0,2,244.09
5335.02,0.0,73.0,6,97,0,9,525.6
6966.32,27972.0,90.0,13,7,0,8,240.32
21205.38,24930.0,76.0,7,16,0,2,364.8
4271.2,26245.0,110.0,6,43,0,1,44.28
5580.82,57883.0,69.0,4,0,0,9,431.85
2224.09,0.0,64.0,20,4,0,1,483.26
2709.54,58828.0,68.0,13,98,0,1,446.75
2890.34,51906.0,73.0,29,78,0,1,374.86
6403.58,28095.0,82.0,18,2,0,8,393.6
5981.38,88723.0,74.0,12,94,0,8,355.2
6225.02,53078.0,79.0,29,81,2,8,200.98
8496.36,88895.0,106.0,0,87,0,8,209.86
10213.99,60078.0,127.0,23,60,0,3,140.82
4547.16,0.0,67.0,26,4,0,3,321.6
5741.7,45820.0,71.0,4,89,0,8,249.74
2388.35,0.0,73.0,12,84,0,1,677.97
12624.96,12439.0,115.0,22,78,0,2,552.0
8382.48,25998.0,71.0,16,38,0,2,791.88
4964.67,98451.0,62.0,19,57,0,3,316.55
2871.44,23803.0,72.0,11,90,0,1,410.55
13080.79,0.0,124.0,12,58,0,2,595.2
2482.41,26100.0,67.0,6,29,0,1,482.4
2726.83,0.0,73.0,8,63,0,1,376.92
4776.19,0.0,67.0,10,38,0,9,315.22
6091.9,65252.0,78.0,27,75,0,9,482.49
5015.01,48567.0,130.0,12,15,0,1,624.0
9035.67,34337.0,113.0,20,44,0,9,542.4
4381.88,20394.0,115.0,28,84,0,1,508.61
5775.52,0.0,76.0,20,17,0,6,784.61
4250.28,0.0,61.0,17,1,1,7,292.8
2347.05,31617.0,62.0,17,29,1,1,244.27
6940.07,0.0,62.0,31,30,1,2,297.6
2572.51,21104.0,66.0,34,74,0,1,118.45
41491.74,37748.0,181.0,21,22,2,2,868.8
3571.35,0.0,96.0,19,30,0,1,438.66
12734.21,25023.0,82.0,31,38,0,2,397.14
4529.11,0.0,62.0,22,57,0,9,271.16
4177.88,14108.0,109.0,27,88,0,1,523.2
9824.75,23923.0,82.0,29,61,1,2,393.6
2430.8,0.0,67.0,1,19,0,1,321.6
19160.99,22705.0,239.0,19,59,0,7,1294.7
3301.52,0.0,89.0,10,83,0,1,427.2
4692.1,0.0,69.0,31,89,0,5,506.92
8092.88,50825.0,102.0,3,46,0,3,369.61
3964.53,14616.0,106.0,16,23,0,1,575.26
2497.53,0.0,69.0,5,74,0,1,272.38
9656.21,29504.0,125.0,16,29,0,9,1224.56
8888.14,58789.0,111.0,4,69,0,3,215.44
7347.41,29491.0,61.0,26,62,0,2,292.8
8578.36,78077.0,107.0,11,47,2,6,438.07
3467.32,0.0,96.0,2,53,0,1,799.25
8901.47,76558.0,74.0,2,45,0,2,216.98
2619.34,78618.0,66.0,7,56,0,1,225.58
8838.09,82664.0,114.0,24,10,3,9,133.43
10127.77,23053.0,132.0,5,97,0,8,780.94
4633.45,50250.0,117.0,3,93,0,1,561.6
7796.0,32169.0,199.0,0,74,0,1,785.82
2993.02,0.0,80.0,28,97,0,1,286.12
7985.47,99069.0,66.0,7,28,0,2,77.44
3508.57,20978.0,98.0,19,96,1,1,1176.28
2722.21,17576.0,71.0,29,70,0,1,398.5
2783.58,42297.0,71.0,29,62,0,1,200.39
8650.0,0.0,115.0,0,3,0,3,824.6
4652.91,0.0,63.0,21,23,0,7,151.23
8395.81,0.0,110.0,22,72,0,9,161.09
8804.54,48990.0,74.0,3,20,0,2,355.2
7155.34,16916.0,64.0,31,31,0,2,377.51
3954.34,18375.0,103.0,8,50,0,1,535.08
15032.9,17150.0,65.0,28,19,0,2,689.8
8257.67,23815.0,73.0,4,47,0,2,424.33
9256.92,21947.0,118.0,30,76,0,9,566.4
6507.75,0.0,97.0,4,11,0,4,863.22
2530.71,89451.0,63.0,11,2,0,1,61.77
5482.55,79325.0,68.0,4,31,0,4,251.29
4050.51,88454.0,101.0,8,89,0,1,308.75
6326.68,0.0,87.0,2,41,0,3,417.6
2627.76,20943.0,69.0,0,86,0,1,240.0
7814.6,51972.0,66.0,19,22,0,2,316.8
6314.58,54408.0,79.0,29,17,0,4,288.33
6386.28,23751.0,82.0,4,9,1,7,586.92
2537.97,37612.0,64.0,0,32,0,1,307.2
5335.38,91603.0,69.0,4,92,2,3,472.67
4549.08,0.0,62.0,12,53,0,3,639.76
4836.22,16450.0,128.0,6,81,0,1,871.48
6478.8,50864.0,83.0,18,86,1,4,158.36
35440.14,74560.0,110.0,31,20,0,2,528.0
2404.38,62488.0,62.0,35,47,2,1,200.69
9264.57,55837.0,117.0,16,35,0,9,741.87
2433.02,0.0,66.0,12,71,0,1,475.2
5367.09,97742.0,67.0,33,57,0,5,67.65
2452.36,0.0,69.0,13,75,0,1,496.8
8646.5,64125.0,108.0,3,44,0,3,369.82
4340.09,0.0,62.0,22,39,0,6,446.4
4930.95,70412.0,61.0,27,12,0,3,136.29
5292.63,0.0,70.0,13,8,0,3,336.0
8986.61,66267.0,111.0,23,95,0,3,1093.71
5619.97,0.0,82.0,14,23,0,6,863.94
10340.46,40882.0,89.0,6,17,0,2,393.64
6369.26,34498.0,83.0,30,72,0,7,398.4
2767.59,0.0,74.0,0,52,0,1,355.2
4831.42,23228.0,64.0,4,0,1,6,307.2
4282.95,40864.0,109.0,16,70,1,1,166.94
5718.28,46133.0,73.0,7,78,0,5,19.63
2580.85,46900.0,66.0,13,59,0,1,316.8
6481.38,0.0,92.0,1,17,0,6,441.6
5133.41,53390.0,64.0,13,41,0,5,279.0
9369.64,99185.0,115.0,8,19,0,3,449.43
3196.58,62815.0,80.0,14,84,0,1,47.06
4720.61,26277.0,61.0,17,30,0,4,292.8
8861.9,41854.0,110.0,17,44,0,8,481.27
6032.74,0.0,86.0,4,56,0,8,412.8
6832.37,66627.0,85.0,32,55,0,8,733.21
2242.09,12131.0,64.0,32,60,1,1,251.45
4157.7,0.0,110.0,4,61,0,1,528.0
6189.12,0.0,90.0,4,18,0,5,648.0
5643.72,33317.0,72.0,18,31,1,3,345.6
5332.46,68931.0,66.0,32,30,0,7,309.58
2121.31,0.0,67.0,6,60,1,1,321.6
8281.74,19189.0,108.0,21,9,0,3,518.4
7835.93,49390.0,195.0,31,15,0,1,738.05
2552.91,33124.0,67.0,35,7,0,1,80.12
2795.41,40516.0,70.0,21,31,0,1,137.17
8007.4,0.0,112.0,12,93,0,3,537.6
6886.32,34615.0,87.0,6,73,0,7,417.6
5106.78,29894.0,72.0,9,69,4,3,16.51
5612.38,0.0,79.0,32,2,0,3,379.2
5658.91,0.0,84.0,32,96,0,4,847.49
7263.6,86732.0,180.0,0,95,0,1,204.37
8712.16,68516.0,216.0,17,0,0,1,95.69
9198.69,31562.0,115.0,14,6,0,3,552.0
5162.37,0.0,74.0,33,92,0,4,582.42
6289.95,24477.0,79.0,15,32,0,3,379.2
3649.71,0.0,100.0,31,80,0,1,480.0
6766.56,20046.0,87.0,15,59,0,3,417.6
4631.01,78152.0,114.0,18,35,0,1,547.2
6810.53,0.0,65.0,7,47,0,2,733.52
9378.63,36067.0,117.0,30,78,0,3,561.6
15762.53,44362.0,66.0,15,75,0,2,142.11
2635.51,77350.0,66.0,11,4,0,1,316.8
5741.73,86641.0,71.0,17,79,0,6,161.75
8414.94,72258.0,105.0,8,50,0,4,12.5
9123.91,70737.0,114.0,25,12,0,4,741.66
15994.01,0.0,159.0,19,75,0,2,1410.17
9022.08,0.0,125.0,7,99,0,3,988.54
4759.66,0.0,81.0,10,80,3,3,388.8
3993.88,17672.0,110.0,28,16,0,1,792.0
18853.74,0.0,173.0,24,21,0,2,1245.6
8840.19,47297.0,115.0,10,46,4,4,796.13
6696.9,57240.0,83.0,18,79,0,7,83.65
8476.08,28181.0,109.0,32,41,0,3,523.2
5205.75,31275.0,66.0,26,0,0,3,316.8
6141.96,0.0,182.0,24,45,0,1,1310.4
4376.36,63774.0,111.0,18,63,0,1,60.04
12375.02,78441.0,103.0,6,73,0,2,613.87
3451.1,0.0,104.0,19,65,2,1,499.2
8107.27,0.0,76.0,0,91,0,2,364.8
8662.05,0.0,117.0,0,65,0,4,511.42
8696.91,91423.0,109.0,3,71,1,5,435.8
2535.27,86933.0,63.0,3,64,0,1,269.56
5633.74,65255.0,72.0,3,65,2,3,321.46
5176.73,41533.0,65.0,2,46,0,9,232.88
5531.72,50097.0,71.0,25,81,0,5,17.48
2810.67,73858.0,72.0,8,59,3,1,422.59
2780.73,94943.0,69.0,3,22,0,1,387.55
2572.45,72685.0,68.0,20,97,5,1,14.46
7664.22,60184.0,199.0,7,44,1,1,161.62
3839.75,0.0,106.0,29,38,0,1,763.2
2509.27,74045.0,64.0,23,83,0,1,307.2
14566.09,52564.0,122.0,33,28,0,2,42.13
3220.78,19098.0,87.0,35,3,0,1,417.6
3199.82,78784.0,80.0,33,72,0,1,239.96
16045.11,0.0,65.0,10,10,0,2,163.05
4918.92,29256.0,63.0,33,41,0,5,302.4
5623.76,77912.0,71.0,2,21,1,3,23.9
5677.47,45345.0,72.0,28,86,0,3,99.04
3016.44,25630.0,86.0,8,63,0,1,412.8
5279.12,22280.0,68.0,10,48,0,3,169.41
4803.94,0.0,69.0,31,25,0,7,496.8
2608.79,61567.0,65.0,35,78,0,1,39.53
7832.57,34644.0,66.0,7,36,0,2,316.8
4260.34,26991.0,119.0,34,65,0,1,856.8
2369.37,49746.0,61.0,5,88,0,1,624.43
20604.02,0.0,72.0,8,61,1,2,723.01
2652.07,49625.0,66.0,29,9,0,1,261.55
2597.86,49308.0,65.0,7,97,0,1,150.24
7712.44,63624.0,95.0,10,5,0,5,175.24
4698.88,80358.0,116.0,19,2,0,1,443.64
3403.92,38460.0,88.0,15,1,1,1,91.55
4355.7,0.0,64.0,22,22,0,4,460.8
11095.97,0.0,101.0,10,48,0,2,727.2
3300.68,0.0,92.0,3,9,0,1,711.32
6981.08,34835.0,89.0,1,45,2,9,294.69
16922.13,93836.0,139.0,1,19,0,2,497.35
7639.67,34075.0,196.0,8,87,0,1,451.9
19237.77,35624.0,66.0,6,55,2,2,227.45
2915.65,83218.0,72.0,6,42,0,1,245.1
4196.43,24641.0,105.0,12,82,0,1,504.0
16473.17,22828.0,106.0,11,54,0,2,508.8
2657.57,0.0,71.0,22,25,0,1,340.8
3267.71,28729.0,90.0,26,19,3,1,338.74
2584.53,72731.0,65.0,10,7,0,1,125.7
5503.92,59932.0,71.0,16,77,1,3,116.6
8021.07,54292.0,67.0,4,26,0,2,321.6
19606.36,0.0,194.0,0,22,0,2,931.2
1904.0,0.0,63.0,22,7,3,1,302.4
7288.3,59414.0,91.0,23,21,0,3,340.32
5553.52,96587.0,138.0,31,99,0,1,749.24
11702.35,0.0,111.0,15,12,0,2,532.8
36897.8,0.0,133.0,0,59,0,2,638.4
2957.1,94362.0,74.0,21,96,0,1,195.41
19643.54,84488.0,61.0,33,71,0,2,208.89
4111.89,65085.0,103.0,20,55,0,1,480.07
15122.99,0.0,72.0,35,86,0,2,518.4
12807.09,0.0,69.0,32,21,0,2,450.76
2500.24,0.0,67.0,4,44,0,1,664.13
4260.71,0.0,62.0,1,73,0,3,446.4
2609.53,60798.0,66.0,21,57,0,1,316.8
10796.45,30761.0,69.0,16,16,2,2,331.2
2590.65,25981.0,65.0,33,38,0,1,77.55
29199.81,67739.0,149.0,4,76,0,2,270.37
4194.66,25581.0,105.0,9,21,0,1,429.7
10314.52,99759.0,65.0,12,25,3,2,74.46
9028.31,76514.0,112.0,19,0,0,3,573.94
3954.34,18375.0,103.0,8,50,0,1,535.08
6089.52,21832.0,84.0,29,39,0,3,403.2
12827.43,0.0,117.0,25,43,0,2,842.4
9135.29,95330.0,113.0,1,1,0,3,542.4
7902.68,0.0,106.0,21,25,0,9,634.4
14827.91,0.0,68.0,31,69,2,2,326.4
2500.83,25899.0,63.0,20,36,0,1,302.4
5395.35,0.0,74.0,13,30,0,4,355.2
2651.62,33201.0,66.0,9,56,0,1,314.04
2119.89,18287.0,61.0,6,56,4,1,292.8
7155.47,76506.0,89.0,35,65,0,8,427.2
5994.23,41859.0,76.0,18,58,0,5,166.13
22647.22,27504.0,91.0,26,45,0,2,436.8
2833.8,45360.0,73.0,16,71,0,1,350.4
22332.44,49078.0,97.0,10,3,0,2,484.01
5846.42,0.0,90.0,16,66,2,6,648.0
2867.21,91810.0,71.0,27,43,0,1,165.52
14435.66,70600.0,122.0,26,5,1,2,636.98
5237.48,33554.0,131.0,25,36,0,1,934.66
7710.91,77642.0,64.0,20,14,0,2,282.15
5158.58,25963.0,66.0,11,35,0,9,298.95
5414.9,57452.0,136.0,25,10,1,1,652.8
2903.75,0.0,77.0,15,89,0,1,491.66
5575.75,91416.0,69.0,4,39,0,5,109.9
2616.41,22000.0,69.0,27,36,0,1,383.22
4617.84,41167.0,118.0,16,4,0,1,554.96
20123.87,0.0,70.0,18,23,0,2,504.0
3200.8,0.0,86.0,8,37,0,1,412.8
8583.85,53944.0,71.0,13,20,0,2,340.8
4349.31,75648.0,108.0,28,10,0,1,112.66
4729.59,29414.0,64.0,2,32,0,3,71.3
5015.01,48567.0,130.0,12,15,0,1,624.0
5797.6,69276.0,74.0,14,22,2,8,201.33
3475.07,0.0,96.0,6,60,0,1,460.8
8542.22,50117.0,107.0,13,98,0,4,462.65
16473.17,22828.0,106.0,11,54,0,2,508.8
6776.35,0.0,96.0,0,38,0,3,818.73
9713.16,0.0,136.0,7,34,0,3,979.2
4429.19,20868.0,112.0,14,11,0,1,537.6
2435.54,40921.0,62.0,0,50,2,1,10.56
9863.5,99654.0,121.0,13,95,0,3,272.79
8207.86,0.0,110.0,16,17,0,5,686.91
2781.45,56218.0,72.0,17,74,2,1,302.94
5807.99,70717.0,72.0,20,89,0,5,37.29
8395.27,62989.0,71.0,3,18,1,2,319.13
14333.92,41459.0,71.0,8,4,0,2,340.8
11003.54,0.0,102.0,20,7,1,2,489.6
4049.81,42512.0,105.0,15,72,1,1,77.48
2141.75,0.0,61.0,5,90,0,1,437.04
5079.84,83288.0,124.0,18,70,0,1,353.4
2895.52,46267.0,72.0,4,73,0,1,231.97
9031.21,0.0,122.0,15,47,0,9,650.52
6554.39,74424.0,81.0,26,74,0,9,388.8
7487.74,0.0,72.0,15,70,0,2,693.08
15118.9,58883.0,62.0,1,47,0,2,432.48
9007.43,41539.0,116.0,11,35,0,3,556.8
5488.93,33881.0,68.0,11,83,0,9,65.66
7234.14,86448.0,90.0,25,79,0,6,59.85
5205.75,25237.0,69.0,23,52,0,9,378.35
4697.15,0.0,67.0,10,75,0,7,482.4
6207.17,49419.0,77.0,3,34,0,4,203.3
6615.82,90414.0,83.0,7,49,1,6,398.4
9708.5,39930.0,86.0,22,64,1,2,412.8
10831.13,23202.0,96.0,29,59,0,2,460.8
4626.8,79487.0,114.0,20,87,0,1,547.2
6748.23,68423.0,85.0,14,81,0,7,324.41
2542.06,84495.0,63.0,15,61,0,1,302.4
5450.39,43091.0,69.0,2,36,1,6,330.14
7243.87,41951.0,91.0,30,56,0,7,40.54
8306.55,89834.0,105.0,17,14,0,3,504.0
2734.51,92157.0,69.0,19,33,0,1,270.38
11030.66,35773.0,93.0,25,89,0,2,446.4
3402.39,0.0,99.0,16,20,0,1,475.2
6945.02,15850.0,61.0,28,14,0,2,314.53
2568.84,11167.0,73.0,0,99,3,1,350.4
5764.65,21195.0,72.0,23,10,0,9,345.6
5403.55,27430.0,68.0,25,12,0,4,184.96
4899.23,0.0,63.0,21,78,0,7,302.4
9048.98,0.0,119.0,9,8,0,3,571.2
8093.9,59839.0,107.0,8,52,2,8,513.6
2496.77,0.0,73.0,13,33,0,1,350.4
2602.25,38166.0,67.0,25,5,1,1,236.84
6751.44,0.0,95.0,14,78,0,9,456.0
3621.69,13457.0,94.0,31,28,0,1,285.83
6896.09,0.0,68.0,10,53,0,2,326.4
5438.7,52721.0,136.0,34,29,0,1,550.13
14472.58,22012.0,185.0,5,69,0,5,75.7
2359.42,19864.0,63.0,22,96,0,1,352.39
5323.27,55289.0,67.0,10,71,0,3,134.12
7390.9,30449.0,92.0,23,47,0,3,501.09
11447.51,27362.0,144.0,23,28,0,8,422.78
5754.85,29460.0,72.0,3,18,0,5,29.3
10244.24,0.0,94.0,23,34,0,2,451.2
4645.57,42532.0,118.0,13,32,0,1,200.64
4887.34,66707.0,61.0,19,24,0,8,71.98
2497.81,68041.0,64.0,10,47,0,1,165.57
2369.11,0.0,65.0,8,91,0,1,468.0
4490.6,0.0,64.0,26,11,1,7,307.2
3719.25,40968.0,97.0,29,53,1,1,465.6
4198.03,39913.0,106.0,16,61,0,1,344.77
2420.71,31710.0,62.0,5,29,0,1,199.55
4463.0,0.0,73.0,35,52,3,5,350.4
6291.66,89113.0,78.0,18,68,0,8,219.36
4270.03,0.0,122.0,27,2,0,1,725.87
2460.67,0.0,67.0,30,13,0,1,321.6
19435.63,38688.0,249.0,22,6,0,3,2294.63
7374.08,0.0,110.0,19,87,4,3,528.0
18269.54,0.0,127.0,18,97,0,2,609.6
11925.72,28014.0,104.0,14,37,0,2,631.59
4223.27,14170.0,109.0,9,10,0,1,523.2
10298.39,64825.0,129.0,1,78,0,4,359.48
5229.74,77357.0,67.0,24,38,0,8,29.88
2402.82,21629.0,62.0,19,54,0,1,298.63
3933.81,25927.0,103.0,6,20,0,1,674.97
4299.84,44388.0,113.0,10,74,1,1,496.84
7635.55,54539.0,63.0,5,74,0,2,287.45
2722.21,17576.0,71.0,29,70,0,1,398.5
7291.6,84629.0,90.0,19,17,0,5,411.67
58753.88,24964.0,185.0,0,84,0,2,888.0
5261.04,43573.0,66.0,30,64,0,5,409.68
16938.3,0.0,69.0,24,99,0,2,340.78
10575.95,0.0,105.0,7,91,0,2,756.0
5552.33,35011.0,70.0,7,91,0,8,215.73
7150.23,63651.0,92.0,19,10,0,3,224.71
8717.05,83846.0,74.0,22,94,3,2,355.2
6847.59,0.0,191.0,2,70,0,1,1317.01
5418.73,39133.0,67.0,25,26,0,3,90.52
3528.04,31278.0,92.0,24,95,4,1,441.6
16468.22,0.0,63.0,4,52,0,2,685.13
7285.03,44788.0,61.0,6,48,0,2,386.03
16963.84,0.0,117.0,26,33,0,2,561.6
5807.66,62447.0,74.0,9,2,0,7,133.98
5068.26,31475.0,64.0,6,3,1,3,22.96
8797.83,80780.0,109.0,26,11,0,3,3.55
4439.9,88613.0,111.0,5,59,0,1,359.37
2404.46,45949.0,62.0,0,70,0,1,110.56
5066.63,35596.0,64.0,11,92,0,3,307.2
5890.53,76875.0,73.0,21,4,0,9,17.38
2410.5,41842.0,61.0,1,14,0,1,292.8
5288.24,28884.0,72.0,27,9,1,3,518.4
26413.55,24631.0,83.0,25,87,1,2,398.4
16236.48,0.0,74.0,24,54,2,2,680.75
5534.58,71560.0,69.0,14,46,0,5,178.7
9202.64,0.0,80.0,8,71,0,2,384.0
2592.44,72421.0,65.0,8,23,0,1,312.0
8019.86,54702.0,199.0,5,42,0,1,955.2
6943.74,0.0,76.0,4,43,5,2,547.2
13367.87,57335.0,67.0,22,18,0,2,407.89
5885.34,0.0,67.0,9,20,3,2,482.4
3479.76,35033.0,87.0,26,53,0,1,490.64
9103.9,65733.0,113.0,13,6,0,3,684.95
4813.28,0.0,69.0,30,44,0,3,472.61
9575.76,0.0,88.0,3,64,0,2,633.6
13736.13,16181.0,181.0,22,79,0,8,1261.32
8090.88,86180.0,69.0,11,43,4,2,48.05
8267.12,36881.0,104.0,5,25,0,3,499.2
2489.17,47888.0,64.0,23,16,1,1,545.08
2395.57,21986.0,63.0,1,9,0,1,333.7
3863.31,47199.0,100.0,3,65,3,1,480.0
5173.49,0.0,69.0,30,69,0,9,331.2
4984.62,86305.0,62.0,1,99,0,5,80.73
